omim_id	omim_title	omim_description	omim_phenotype	api_lethal_hits	phenotype	section_matched	search_term	gene_symbol	hgnc_id	phenotypes	mode_of_inheritance	needs_date_check	lethal_hit_phenotype_included	lethality_quote	lethality_category_hpo	evidence_from_proband	evidence_from_family_members	disease_gene_lethal	gene_lethal	gene_lethal_summary	all_lethality_categories	earliest_lethality_category	merged_earliest_lethality_category
108720	ATELOSTEOGENESIS, TYPE I	Atelosteogenesis, type I, 108720 (3)	Atelosteogenesis, type I	y	ATELOSTEOGENESIS, TYPE I; AO1	Description|Clinical Features|Clinical Synopsis|Phenotype	lethal|die|died|stillborn|death|deaths	FLNB	HGNC:3755	Atelosteogenesis, type I, 108720 (3), Autosomal dominant	Autosomal dominant	y	y	[Maroteaux et al. (1982) pointed to a case reported by Kozlowski et al. (1981). Clubfoot and elbow or knee subluxation may be present. Cleft palate has been observed. The patients are stillborn or die very early of respiratory distress]	L1	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L1|L2|LU	L1	pre-infant-lethal
108721	ATELOSTEOGENESIS, TYPE III	Atelosteogenesis, type III, 108721 (3)	Atelosteogenesis, type III	y	ATELOSTEOGENESIS, TYPE III; AO3	Description	death|deaths	FLNB	HGNC:3755	Atelosteogenesis, type III, 108721 (3), Autosomal dominant	Autosomal dominant	y	y	[Infants with AO3 often have respiratory and feeding difficulties, and respiratory complications and cervical spine instability are the apparent causes of death in reported cases (summary by Schultz et al., 1999)]	LU	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L1|L2|LU	L1	pre-infant-lethal
108770	ATRIAL STANDSTILL 1	Atrial standstill, digenic (GJA5/SCN5A), 108770 (3)	Atrial standstill, digenic (GJA5/SCN5A)	y	ATRIAL STANDSTILL 1; ATRST1	Clinical Features	died	GJA5	HGNC:4279	Atrial standstill, digenic (GJA5/SCN5A), 108770 (3), Autosomal dominant	Autosomal dominant	y	y	Makita et al. (2005) studied a Japanese boy who at 3 years of age presented with severe bradycardia and was diagnosed with sick sinus syndrome (see SSS1, 608567) with paroxysmal atrial fibrillation based on Holter ECG recording... Family history revealed that 2 of the paternal grandfather's sibs died suddenly in the first decade of life]	L4	n	y	lethal	lethal|nonlethal	lethal|nonlethal	L4	L4	post-infant-lethal
108900	ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS	Atrial septal defect 7, with or without AV conduction defects, 108900 (3)	Atrial septal defect 7, with or without AV conduction defects	y	ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS; ASD7	Phenotype	died	NKX2-5	HGNC:2488	Atrial septal defect 7, with or without AV conduction defects, 108900 (3), Autosomal dominant	Autosomal dominant	y	n	-	-	-	-	ambiguous	ambiguous|lethal|nonlethal	lethal|nonlethal	LU	LU	post-infant-lethal
108985	SVEINSSON CHORIORETINAL ATROPHY	Sveinsson chorioretinal atrophy, 108985 (3)	Sveinsson chorioretinal atrophy	n	-	-	-	TEAD1	HGNC:11714	Sveinsson chorioretinal atrophy, 108985 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
109150	MACHADO-JOSEPH DISEASE	Machado-Joseph disease, 109150 (3)	Machado-Joseph disease	y	MACHADO-JOSEPH DISEASE; MJD	Clinical Features	died	ATXN3	HGNC:7106	Machado-Joseph disease, 109150 (3), Autosomal dominant	Autosomal dominant	y	y	[Coutinho et al. (1982) described the presumedly homozygotic son of 2 affected parents; the son had onset at age 8 and died of the disease at age 15]	L5	y	-	lethal	lethal	lethal	L5	L5	post-infant-lethal
109400	BASAL CELL NEVUS SYNDROME 1	Basal cell nevus syndrome 1, 109400 (3)	Basal cell nevus syndrome 1	n	-	-	-	PTCH1	HGNC:9585	Basal cell nevus syndrome 1, 109400 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	ambiguous|nonlethal	ambiguous	-	-	-
109730	AORTIC VALVE DISEASE 1	Aortic valve disease 1, 109730 (3)	Aortic valve disease 1	y	AORTIC VALVE DISEASE 1; AOVD1	Clinical Features	death|deaths	NOTCH1	HGNC:7881	Aortic valve disease 1, 109730 (3), Autosomal dominant	Autosomal dominant	y	y	[Over a 30-year period, Roberts and Roberts (1991) studied 186 patients with aortic dissection at autopsy. Fourteen (7.5%) patients showed a bicuspid aortic valve and 2 (1.1%) showed a unicuspid valve. Among the 16 patients with aortic dissection and congenitally malformed valve, the age at death ranged from 17 to 82 years]	L5	y	-	lethal	lethal	lethal	L4|L5	L4	post-infant-lethal
110100	BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS	Blepharophimosis, epicanthus inversus, and ptosis, type 1, 110100 (3)	Blepharophimosis, epicanthus inversus, and ptosis, type 1	n	-	-	-	FOXL2	HGNC:1092	Blepharophimosis, epicanthus inversus, and ptosis, type 1, 110100 (3), Autosomal dominant, Autosomal recessive	Autosomal dominant, Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
110100	BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS	Blepharophimosis, epicanthus inversus, and ptosis, type 2, 110100 (3)	Blepharophimosis, epicanthus inversus, and ptosis, type 2	n	-	-	-	FOXL2	HGNC:1092	Blepharophimosis, epicanthus inversus, and ptosis, type 2, 110100 (3), Autosomal dominant, Autosomal recessive	Autosomal dominant, Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
110800	BLOOD GROUP, I SYSTEM	Adult i phenotype without cataract, 110800 (3)	Adult i phenotype without cataract	n	-	-	-	GCNT2	HGNC:4204	Adult i phenotype without cataract, 110800 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
111150	BLOOD GROUP--LUTHERAN INHIBITOR	Blood group--Lutheran inhibitor, 111150 (3)	Blood group--Lutheran inhibitor	n	-	-	-	KLF1	HGNC:6345	Blood group--Lutheran inhibitor, 111150 (3)	-	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
111400	BLOOD GROUP, P1PK SYSTEM	NOR polyagglutination syndrome, 111400 (3)	NOR polyagglutination syndrome	y	BLOOD GROUP, P1PK SYSTEM	Clinical Features	spontaneous_abortion|spontaneous_abortions	A4GALT	HGNC:18149	NOR polyagglutination syndrome, 111400 (3)	-	y	n	-	-	-	-	ambiguous	ambiguous	ambiguous	-	-	-
112240	COLE-CARPENTER SYNDROME 1	Cole-Carpenter syndrome 1, 112240 (3)	Cole-Carpenter syndrome 1	n	-	-	-	P4HB	HGNC:8548	Cole-Carpenter syndrome 1, 112240 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
112250	DIAPHYSEAL MEDULLARY STENOSIS WITH MALIGNANT FIBROUS HISTIOCYTOMA	Diaphyseal medullary stenosis with malignant fibrous histiocytoma, 112250 (3)	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	y	DIAPHYSEAL MEDULLARY STENOSIS WITH MALIGNANT FIBROUS HISTIOCYTOMA; DMSMFH	Clinical Features	death|deaths|died	MTAP	HGNC:7413	Diaphyseal medullary stenosis with malignant fibrous histiocytoma, 112250 (3), Autosomal dominant	Autosomal dominant	y	y	[Death had occurred from widespread metastases at ages varying from 23 to 48 years]	L6	y	-	lethal	lethal	lethal	L6	L6	post-infant-lethal
112310	BOOMERANG DYSPLASIA	Boomerang dysplasia, 112310 (3)	Boomerang dysplasia	y	BOOMERANG DYSPLASIA; BOOMD	Description|Clinical Features|Clinical Synopsis	lethal|died|death|deaths	FLNB	HGNC:3755	Boomerang dysplasia, 112310 (3), Autosomal dominant	Autosomal dominant	y	y	[Neonatal death]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L1|L2|LU	L1	pre-infant-lethal
112410	HYPERTENSION AND BRACHYDACTYLY SYNDROME	Hypertension and brachydactyly syndrome, 112410 (3)	Hypertension and brachydactyly syndrome	y	HYPERTENSION AND BRACHYDACTYLY SYNDROME; HTNB	Description|Clinical Synopsis	death|deaths	PDE3A	HGNC:8778	Hypertension and brachydactyly syndrome, 112410 (3), Autosomal dominant	Autosomal dominant	y	y	[The hypertension and brachydactyly syndrome is characterized by brachydactyly type E, severe salt-independent but age-dependent hypertension, an increased fibroblast growth rate, neurovascular contact at the rostral-ventrolateral medulla, altered baroreflex blood pressure regulation, and death from stroke before age 50 years when untreated]	L6	y	-	lethal	lethal	lethal	L6	L6	post-infant-lethal
112500	BRACHYDACTYLY, TYPE A1	Brachydactyly, type A1, 112500 (3)	Brachydactyly, type A1	n	-	-	-	IHH	HGNC:5956	Brachydactyly, type A1, 112500 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
112600	BRACHYDACTYLY, TYPE A2	Brachydactyly, type A2, 112600 (3)	Brachydactyly, type A2	n	-	-	-	BMP2	HGNC:1069	Brachydactyly, type A2, 112600 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
112600	BRACHYDACTYLY, TYPE A2	Brachydactyly, type A2, 112600 (3)	Brachydactyly, type A2	n	-	-	-	BMPR1B	HGNC:1077	Brachydactyly, type A2, 112600 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
112600	BRACHYDACTYLY, TYPE A2	Brachydactyly, type A2, 112600 (3)	Brachydactyly, type A2	n	-	-	-	GDF5	HGNC:4220	Brachydactyly, type A2, 112600 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
113000	BRACHYDACTYLY, TYPE B1	Brachydactyly, type B1, 113000 (3)	Brachydactyly, type B1	n	-	-	-	ROR2	HGNC:10257	Brachydactyly, type B1, 113000 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	ambiguous|nonlethal	ambiguous	-	-	-
113100	BRACHYDACTYLY, TYPE C	Brachydactyly, type C, 113100 (3)	Brachydactyly, type C	n	-	-	-	GDF5	HGNC:4220	Brachydactyly, type C, 113100 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
113200	BRACHYDACTYLY, TYPE D	Brachydactyly, type D, 113200 (3)	Brachydactyly, type D	n	-	-	-	HOXD13	HGNC:5136	Brachydactyly, type D, 113200 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
113300	BRACHYDACTYLY, TYPE E1	Brachydactyly, type E, 113300 (3)	Brachydactyly, type E	n	-	-	-	HOXD13	HGNC:5136	Brachydactyly, type E, 113300 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
113500	BRACHYOLMIA TYPE 3	Brachyolmia type 3, 113500 (3)	Brachyolmia type 3	n	-	-	-	TRPV4	HGNC:18083	Brachyolmia type 3, 113500 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	ambiguous|lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
113620	BRANCHIOOCULOFACIAL SYNDROME	Branchiooculofacial syndrome, 113620 (3)	Branchiooculofacial syndrome	y	BRANCHIOOCULOFACIAL SYNDROME; BOFS	Clinical Features	died	TFAP2A	HGNC:11742	Branchiooculofacial syndrome, 113620 (3), Autosomal dominant	Autosomal dominant	y	y	[The proband's brother, who was not sequenced, died at 6 hours of life. He had multiple congenital anomalies including contractures of the hands, large low-set ears, left anophthalmia, and left-sided cleft lip]	L2	n	y	lethal	lethal	lethal	L2	L2	pre-infant-lethal
113650	BRANCHIOOTORENAL SYNDROME 1	Branchiootorenal syndrome 1, with or without cataracts, 113650 (3)	Branchiootorenal syndrome 1, with or without cataracts	y	BRANCHIOOTORENAL SYNDROME 1; BOR1	Clinical Features	died	EYA1	HGNC:3519	Branchiootorenal syndrome 1, with or without cataracts, 113650 (3), Autosomal dominant	Autosomal dominant	n	y	[Chitayat et al. (1992) made the diagnosis of BOR syndrome in a woman who had had 2 pregnancies complicated by oligohydramnios due to renal hypoplasia and agenesis. Both babies died neonatally of pulmonary hypoplasia]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
113750	ALBINISM, OCULOCUTANEOUS, TYPE VI	Albinism, oculocutaneous, type VI, 113750 (3)	Albinism, oculocutaneous, type VI	n	-	-	-	SLC24A5	HGNC:20611	Albinism, oculocutaneous, type VI, 113750 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
113800	EPIDERMOLYTIC HYPERKERATOSIS 1	Epidermolytic hyperkeratosis 1, 113800 (3)	Epidermolytic hyperkeratosis 1	y	EPIDERMOLYTIC HYPERKERATOSIS 1; EHK1	Clinical Features|Diagnosis	death|deaths|died	KRT1	HGNC:6412	Epidermolytic hyperkeratosis 1, 113800 (3), Autosomal dominant, Autosomal recessive	Autosomal dominant, Autosomal recessive	y	y	[died at 6 days of age]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
113900	PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA	Heart block, nonprogressive, 113900 (3)	Heart block, nonprogressive	y	PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA; PFHB1A	Description|Clinical Features|Clinical Synopsis	death|deaths|died	SCN5A	HGNC:10593	Heart block, nonprogressive, 113900 (3), Autosomal dominant	Autosomal dominant	n	y	[Sudden death / Husson et al. (1973) reported a family in which a girl had complete heart block at age 2 years and died at age 10 with ventricular fibrillation]	L4	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L4|L5|L6|LU	L4	post-infant-lethal
113900	PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA	Heart block, progressive, type IA, 113900 (3)	Heart block, progressive, type IA	y	PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA; PFHB1A	Description|Clinical Features|Clinical Synopsis	death|deaths|died	SCN5A	HGNC:10593	Heart block, progressive, type IA, 113900 (3), Autosomal dominant	Autosomal dominant	n	y	[Sudden death / Husson et al. (1973) reported a family in which a girl had complete heart block at age 2 years and died at age 10 with ventricular fibrillation]	L4	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L4|L5|L6|LU	L4	post-infant-lethal
114000	CAFFEY DISEASE	Caffey disease, 114000 (3)	Caffey disease	y	CAFFEY DISEASE; CAFYD	Clinical Features	death|deaths|lethal	COL1A1	HGNC:2197	Caffey disease, 114000 (3), Autosomal dominant	Autosomal dominant	y	y	[Perinatal death in 2 sibs with Caffey disease was described by de Jong and Muller (1995)]	L2	y	-	lethal	ambiguous|lethal|nonlethal	lethal|nonlethal	L2|L5|LU	L2	pre-infant-lethal
114290	CAMPOMELIC DYSPLASIA	Acampomelic campomelic dysplasia, 114290 (3)	Acampomelic campomelic dysplasia	y	CAMPOMELIC DYSPLASIA; CMPD	Description|Clinical Features|Clinical Synopsis|Phenotype	lethal|death|deaths|die|died	SOX9	HGNC:11204	Acampomelic campomelic dysplasia, 114290 (3), Autosomal dominant	Autosomal dominant	y	y	[CMPD is often lethal in the first year of life / Smyk et al. (2007) reported 2 sisters with campomelic dysplasia who died within the first days of life]	L2	y	-	lethal	lethal	lethal	L2	L2	pre-infant-lethal
114290	CAMPOMELIC DYSPLASIA	Campomelic dysplasia with autosomal sex reversal, 114290 (3)	Campomelic dysplasia with autosomal sex reversal	y	CAMPOMELIC DYSPLASIA; CMPD	Description|Clinical Features|Clinical Synopsis|Phenotype	lethal|death|deaths|die|died	SOX9	HGNC:11204	Campomelic dysplasia with autosomal sex reversal, 114290 (3), Autosomal dominant	Autosomal dominant	y	y	[CMPD is often lethal in the first year of life / Smyk et al. (2007) reported 2 sisters with campomelic dysplasia who died within the first days of life]	L2	y	-	lethal	lethal	lethal	L2	L2	pre-infant-lethal
114290	CAMPOMELIC DYSPLASIA	Campomelic dysplasia, 114290 (3)	Campomelic dysplasia	y	CAMPOMELIC DYSPLASIA; CMPD	Description|Clinical Features|Clinical Synopsis|Phenotype	lethal|death|deaths|die|died	SOX9	HGNC:11204	Campomelic dysplasia, 114290 (3), Autosomal dominant	Autosomal dominant	y	y	[CMPD is often lethal in the first year of life / Smyk et al. (2007) reported 2 sisters with campomelic dysplasia who died within the first days of life]	L2	y	-	lethal	lethal	lethal	L2	L2	pre-infant-lethal
114300	ARTHROGRYPOSIS, DISTAL, TYPE 3	Arthrogryposis, distal, type 3, 114300 (3)	Arthrogryposis, distal, type 3	n	-	-	-	PIEZO2	HGNC:26270	Arthrogryposis, distal, type 3, 114300 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	ambiguous|nonlethal	ambiguous	-	-	-
115000	VENTRICULAR ARRHYTHMIAS DUE TO CARDIAC RYANODINE RECEPTOR CALCIUM RELEASE DEFICIENCY SYNDROME	Ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome, 115000 (3)	Ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	y	VENTRICULAR ARRHYTHMIAS DUE TO CARDIAC RYANODINE RECEPTOR CALCIUM RELEASE DEFICIENCY SYNDROME; VACRDS	Description|Clinical Features|Clinical Synopsis|Phenotype	death|deaths|lethal	RYR2	HGNC:10484	Ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome, 115000 (3), Autosomal dominant	Autosomal dominant	y	y	[Sun et al. (2021) reported 17 patients from 6 families with life-threatening ventricular arrhythmias and/or sudden cardiac death (SCD) who had mutations in the RYR2 gene]	LU	y	-	lethal	lethal	lethal	L4|LU	L4	post-infant-lethal
115150	CARDIOFACIOCUTANEOUS SYNDROME 1	Cardiofaciocutaneous syndrome, 115150 (3)	Cardiofaciocutaneous syndrome	y	CARDIOFACIOCUTANEOUS SYNDROME 1; CFC1	Clinical Features	died	BRAF	HGNC:1097	Cardiofaciocutaneous syndrome, 115150 (3), Autosomal dominant	Autosomal dominant	y	y	[Chrzanowska et al. (1989) described an affected girl whose twin brother died shortly after birth and may have had the same malformation syndrome]	L2	n	y	lethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
115195	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 2	Cardiomyopathy, hypertrophic, 2, 115195 (3)	Cardiomyopathy, hypertrophic, 2	y	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 2; CMH2	Clinical Features|Phenotype	died|death|deaths	TNNT2	HGNC:11949	Cardiomyopathy, hypertrophic, 2, 115195 (3), Autosomal dominant	Autosomal dominant	y	y	[A postmortem specimen from 1 individual, who died suddenly at age 15 years, demonstrated left ventricular hypertrophy and myocyte disarray]	L5	y	-	lethal	ambiguous|lethal	lethal	L3|L5	L3	pre-infant-lethal
115196	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3	Cardiomyopathy, hypertrophic, 3, 115196 (3)	Cardiomyopathy, hypertrophic, 3	y	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3; CMH3	Phenotype	death|deaths	TPM1	HGNC:12010	Cardiomyopathy, hypertrophic, 3, 115196 (3), Autosomal dominant	Autosomal dominant	y	y	[high incidence of sudden death]	LU	-	-	lethal	lethal	lethal	L4|LU	L4	post-infant-lethal
115197	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 4	Cardiomyopathy, hypertrophic, 4, 115197 (3)	Cardiomyopathy, hypertrophic, 4	y	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 4; CMH4	Clinical Features|Clinical Synopsis|Phenotype	death|deaths|died|fatal	MYBPC3	HGNC:7551	Cardiomyopathy, hypertrophic, 4, 115197 (3), Autosomal dominant, Autosomal recessive	Autosomal dominant, Autosomal recessive	n	y	[Sudden death may occur, particularly during vigorous exercise / Homozygotes are more severely affected, with death in the neonatal period]	L2	y	-	lethal	lethal	lethal	L2|LU	L2	pre-infant-lethal
115200	CARDIOMYOPATHY, DILATED, 1A	Cardiomyopathy, dilated, 1A, 115200 (3)	Cardiomyopathy, dilated, 1A	y	CARDIOMYOPATHY, DILATED, 1A; CMD1A	Clinical Features|Phenotype	death|deaths|died|fatal|lethal	LMNA	HGNC:6636	Cardiomyopathy, dilated, 1A, 115200 (3), Autosomal dominant	Autosomal dominant	y	y	[MacLennan et al. (1987) described 8 affected individuals, 4 of whom were males in 3 generations. Average age at presentation was 39.5 years. Average time to death from onset of symptoms suggestive of cardiomyopathy in 6 affected members was 16 months / Schrader et al. (1961) described 2 sisters with familial idiopathic cardiomegaly. Almost certainly the mother, who died at age 34, and probably 1 brother, who died at age 16, had the same condition]	L6	y	y	lethal	ambiguous|lethal|nonlethal	lethal|nonlethal	L1|L2|L6	L1	pre-infant-lethal
115210	CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1	Cardiomyopathy, familial restrictive, 1, 115210 (3)	Cardiomyopathy, familial restrictive, 1	y	CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1; RCM1	Clinical Features|Clinical Synopsis	died|death|deaths	TNNI3	HGNC:11947	Cardiomyopathy, familial restrictive, 1, 115210 (3), Autosomal dominant	Autosomal dominant	y	y	[Chen et al. (2001) reviewed the clinical spectrum of restrictive cardiomyopathy in 14 children, 7 of whom had familial cardiomyopathy. The patients were diagnosed from age 4 months to 17.3 years ... The clinical course was variable, although the majority of patients deteriorated rapidly: 5 patients died 1 week to 1.3 years after presentation]	L3	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3|LU	L3	pre-infant-lethal
115310	PHEOCHROMOCYTOMA/PARAGANGLIOMA SYNDROME 4	Pheochromocytoma/paraganglioma syndrome 4, 115310 (3)	Pheochromocytoma/paraganglioma syndrome 4	y	PHEOCHROMOCYTOMA/PARAGANGLIOMA SYNDROME 4; PPGL4	Clinical Features	died	SDHB	HGNC:10681	Pheochromocytoma/paraganglioma syndrome 4, 115310 (3), Autosomal dominant	Autosomal dominant	y	y	[In the 2 previous generations, pheochromocytoma was suspected in 3 persons, including a hypertensive girl who died suddenly at age 16 years.]	L5	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3|L5	L3	pre-infant-lethal
